,발생일,발생시간,발생지_시도,발생지_시군구,요일,사고내용,사고유형_대분류,사고유형_중분류,가해자법규위반,가해자성별,가해자연령,가해당사자종별,가해자신체상해정도,피해자성별,피해자연령,피해당사자종별,피해자신체상해정도,가해차량용도_대분류,가해차량용도_중분류,가해차량용도,피해차량용도_대분류,피해차량용도_중분류,피해차량용도,기상상태,노면상태,사망자수,중상자수,경상자수,부상신고자수,응급실 개수,시군구별_인구,Risk
2755,20170904,05시,경기,구리시,월,경상,차대차,추돌,안전거리 미확보,남,51-60세,승용차,경상,남,21-30세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,3,0,1,200953.0,3
2756,20170904,05시,대구,동구,월,중상,차대차,측면충돌,안전거리 미확보,남,41-50세,화물차,상해없음,남,65세이상,승용차,중상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,1,0,0,10,164634.0,3
2757,20170904,14시,충북,제천시,월,경상,차대차,측면충돌,안전운전 의무 불이행,남,65세이상,화물차,상해없음,남,41-50세,승용차,경상,사업용,화물차,화물차,사업용,렌터카,렌터카,맑음,건조,0,0,1,0,2,135478.0,1
2758,20170904,15시,충북,괴산군,월,사망,차대차,추돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,51-60세,화물차,상해없음,사업용,렌터카,렌터카,비사업용,화물차,화물차,맑음,건조,1,0,0,0,0,39117.0,12
2759,20170904,16시,경기,용인시,월,부상신고,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,여,31-40세,승용차,부상신고,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,0,5,4,1032939.0,5
2760,20170904,17시,경기,시흥시,월,중상,차대차,추돌,안전거리 미확보,남,61-64세,승용차,상해없음,남,51-60세,특수차,상해없음,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,1,0,0,3,447344.0,3
2761,20170904,19시,인천,서구,월,사망,차대사람,차도통행중,안전운전 의무 불이행,남,65세이상,승용차,상해없음,여,65세이상,보행자,사망,비사업용,승용차,승용차,보행자,보행자,보행자,맑음,건조,1,0,0,0,18,484444.0,12
2762,20170904,20시,경기,평택시,월,중상,차대차,추돌,안전거리 미확보,남,31-40세,승합차,상해없음,남,51-60세,승합차,경상,사업용,전세버스,전세버스,사업용,전세버스,전세버스,맑음,건조,0,3,20,1,4,496733.0,30
2763,20170904,22시,경남,밀양시,월,중상,차대차,추돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,남,51-60세,화물차,중상,비사업용,승용차,승용차,비사업용,화물차,화물차,맑음,건조,0,1,0,0,0,106731.0,3
2764,20170904,22시,부산,강서구,월,중상,차대차,추돌,안전운전 의무 불이행,남,41-50세,승용차,중상,남,61-64세,화물차,상해없음,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,1,0,0,4,123302.0,3
2765,20170905,01시,충북,충주시,화,경상,차대차,추돌,안전운전 의무 불이행,남,51-60세,화물차,상해없음,남,61-64세,화물차,경상,사업용,화물차,화물차,사업용,화물차,화물차,맑음,건조,0,0,2,0,2,209852.0,2
2766,20170905,04시,경기,평택시,화,경상,차대차,추돌,안전운전 의무 불이행,기타불명,불명,승합차,기타불명,남,41-50세,화물차,경상,비사업용,기타/건설기계,기타/건설기계,비사업용,화물차,화물차,맑음,건조,0,0,2,0,4,496733.0,2
2767,20170905,07시,경남,창원시,화,경상,차대차,측면충돌,안전운전 의무 불이행,남,65세이상,승합차,상해없음,남,41-50세,승용차,경상,사업용,전세버스,전세버스,비사업용,승용차,승용차,맑음,건조,0,0,1,0,9,1051791.0,1
2768,20170905,08시,강원,평창군,화,중상,차대차,측면충돌,안전운전 의무 불이행,기타불명,불명,불명,기타불명,남,51-60세,승용차,중상,불명,불명,불명,비사업용,승용차,승용차,맑음,건조,0,1,0,0,0,42603.0,3
2769,20170905,08시,경남,고성군,화,경상,차대차,측면충돌,안전운전 의무 불이행,여,31-40세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,0,53193.0,1
2770,20170905,09시,경기,의왕시,화,중상,차대차,추돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,남,41-50세,화물차,중상,비사업용,승용차,승용차,비사업용,화물차,화물차,맑음,건조,0,2,1,0,0,156951.0,7
2771,20170905,12시,충남,천안시,화,중상,차대차,측면충돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,51-60세,화물차,중상,사업용,렌터카,렌터카,비사업용,화물차,화물차,맑음,건조,0,1,0,0,4,643288.0,3
2772,20170905,14시,경기,시흥시,화,경상,차대차,측면충돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,3,447344.0,1
2773,20170905,19시,경기,용인시,화,중상,차대차,추돌,안전거리 미확보,남,51-60세,승합차,상해없음,남,41-50세,승합차,상해없음,사업용,전세버스,전세버스,사업용,노선버스,고속버스,맑음,건조,0,1,1,0,4,1032939.0,4
2774,20170906,11시,충북,충주시,수,중상,차대차,추돌,안전운전 의무 불이행,남,31-40세,화물차,상해없음,남,51-60세,승용차,중상,비사업용,화물차,화물차,비사업용,승용차,승용차,흐림,건조,0,1,1,0,2,209852.0,4
2775,20170906,15시,경기,평택시,수,중상,차대차,추돌,안전운전 의무 불이행,남,31-40세,화물차,상해없음,여,51-60세,승용차,중상,비사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,1,0,0,4,496733.0,3
2776,20170906,17시,강원,평창군,수,중상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,51-60세,화물차,중상,사업용,렌터카,렌터카,비사업용,화물차,화물차,흐림,건조,0,2,0,0,0,42603.0,6
2777,20170906,17시,경기,성남시,수,경상,차대차,기타,안전거리 미확보,남,41-50세,승용차,상해없음,남,21-30세,화물차,경상,비사업용,승용차,승용차,비사업용,화물차,화물차,흐림,젖음/습기,0,0,3,0,7,954860.0,3
2778,20170906,17시,경남,김해시,수,경상,차대차,기타,안전거리 미확보,남,51-60세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,5,536086.0,1
2779,20170906,20시,경기,군포시,수,경상,차대차,측면충돌,안전운전 의무 불이행,기타불명,불명,불명,기타불명,여,65세이상,승용차,경상,불명,불명,불명,비사업용,승용차,승용차,비,젖음/습기,0,0,2,0,2,277991.0,2
2780,20170906,22시,울산,울주군,수,중상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,여,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,2,1,0,1,221909.0,7
2781,20170906,22시,전남,담양군,수,경상,차대차,기타,기타,남,41-50세,승합차,상해없음,남,41-50세,승용차,경상,사업용,전세버스,전세버스,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,0,46912.0,1
2782,20170906,23시,경기,남양주시,수,부상신고,차대차,추돌,안전운전 의무 불이행,여,31-40세,승용차,부상신고,남,41-50세,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,0,1,3,682993.0,1
2783,20170907,01시,광주,광산구,목,사망,차대차,정면충돌,중앙선 침범,남,31-40세,승용차,사망,남,31-40세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,비,젖음/습기,1,1,0,0,6,404664.0,15
2784,20170907,02시,광주,북구,목,중상,차대사람,길가장자리구역통행중,안전운전 의무 불이행,기타불명,불명,불명,기타불명,남,21-30세,보행자,중상,불명,불명,불명,보행자,보행자,보행자,비,젖음/습기,0,1,0,0,11,208316.0,3
2785,20170907,05시,경기,성남시,목,경상,차대차,측면충돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,7,954860.0,2
2786,20170907,07시,전남,순천시,목,중상,차대차,측면충돌,기타,남,51-60세,건설기계,상해없음,남,21-30세,승용차,중상,사업용,기타/건설기계,기타/건설기계,비사업용,승용차,승용차,흐림,건조,0,3,0,0,6,279439.0,9
2787,20170907,13시,경기,화성시,목,중상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,41-50세,승용차,중상,비사업용,승용차,승용차,사업용,렌터카,렌터카,맑음,건조,0,1,4,0,4,755068.0,7
2788,20170907,16시,경기,양주시,목,중상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,41-50세,화물차,중상,비사업용,승용차,승용차,비사업용,화물차,화물차,맑음,건조,0,1,0,0,1,217137.0,3
2789,20170907,18시,경기,고양시,목,중상,차대차,추돌,안전운전 의무 불이행,남,31-40세,화물차,상해없음,남,51-60세,승용차,중상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,2,0,0,5,1050841.0,6
2790,20170907,20시,경기,이천시,목,중상,차대차,측면충돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,61-64세,특수차,경상,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,1,1,0,1,214394.0,4
2791,20170907,20시,대구,동구,목,중상,차대차,추돌,안전운전 의무 불이행,남,21-30세,화물차,상해없음,남,31-40세,승용차,중상,비사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,3,0,0,10,164634.0,9
2792,20170907,21시,경기,하남시,목,경상,차대차,측면충돌,안전거리 미확보,남,41-50세,승용차,경상,여,51-60세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,2,0,0,253119.0,2
2793,20170907,22시,경북,김천시,목,사망,차대차,추돌,안전운전 의무 불이행,남,21-30세,화물차,상해없음,남,51-60세,승용차,사망,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,1,0,0,0,2,141747.0,12
2794,20170907,23시,대구,북구,목,중상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,경상,여,31-40세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,2,4,0,11,208316.0,10
2795,20170908,07시,경북,영천시,금,사망,차량단독,도로이탈,안전운전 의무 불이행,남,61-64세,화물차,사망,없음,불명,없음,없음,사업용,화물차,화물차,없음,없음,없음,맑음,건조,1,0,0,0,1,101560.0,12
2796,20170908,09시,경북,경주시,금,중상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,51-60세,화물차,상해없음,사업용,렌터카,렌터카,사업용,화물차,화물차,맑음,건조,0,1,0,0,1,256723.0,3
2797,20170908,11시,경남,함안군,금,부상신고,차량단독,전복,안전운전 의무 불이행,남,41-50세,승용차,부상신고,없음,불명,없음,없음,비사업용,승용차,승용차,없음,없음,없음,맑음,건조,0,0,0,1,0,66977.0,1
2798,20170908,12시,충북,진천군,금,경상,차대차,추돌,안전거리 미확보,남,41-50세,승용차,경상,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,3,0,1,77660.0,3
2799,20170908,13시,경기,의왕시,금,중상,차대차,추돌,안전운전 의무 불이행,남,65세이상,특수차,상해없음,여,41-50세,승용차,중상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,1,0,0,0,156951.0,3
2800,20170908,14시,충북,청주시,금,중상,차대차,추돌,안전운전 의무 불이행,남,51-60세,화물차,중상,남,41-50세,건설기계,경상,사업용,화물차,화물차,사업용,기타/건설기계,기타/건설기계,맑음,건조,0,1,1,0,7,837635.0,4
2801,20170908,16시,경기,평택시,금,중상,차대차,추돌,안전거리 미확보,여,51-60세,승용차,상해없음,남,31-40세,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,1,1,1,4,496733.0,5
2802,20170908,16시,경기,화성시,금,경상,차대차,측면충돌,안전거리 미확보,남,61-64세,승용차,상해없음,남,31-40세,승용차,상해없음,사업용,택시,개인택시,비사업용,승용차,승용차,맑음,건조,0,0,2,0,4,755068.0,2
2803,20170908,16시,충북,충주시,금,사망,차대차,추돌,안전운전 의무 불이행,남,51-60세,화물차,사망,남,61-64세,화물차,경상,사업용,화물차,화물차,사업용,화물차,화물차,맑음,건조,1,1,1,0,2,209852.0,16
2804,20170908,17시,서울,강동구,금,경상,차대차,추돌,안전운전 의무 불이행,남,51-60세,화물차,상해없음,남,21-30세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,3,433288.0,1
2805,20170908,17시,전남,광양시,금,경상,차대차,측면충돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,여,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,1,156390.0,1
2806,20170908,18시,경기,여주시,금,중상,차대차,추돌,안전거리 미확보,남,41-50세,승용차,상해없음,남,41-50세,승용차,중상,비사업용,승용차,승용차,사업용,렌터카,렌터카,맑음,건조,0,1,0,0,1,111531.0,3
2807,20170908,22시,경기,의왕시,금,경상,차대차,기타,안전거리 미확보,여,51-60세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,0,156951.0,1
2808,20170908,22시,경남,고성군,금,경상,차대차,후진중충돌,기타,남,51-60세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,3,0,0,53193.0,3
2809,20170908,22시,경남,김해시,금,경상,차대차,측면충돌,중앙선 침범,남,31-40세,승용차,상해없음,남,51-60세,승용차,경상,비사업용,승용차,승용차,사업용,렌터카,렌터카,맑음,건조,0,0,2,0,5,536086.0,2
2810,20170908,23시,경기,화성시,금,경상,차대차,기타,안전거리 미확보,남,51-60세,승용차,상해없음,남,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,755068.0,1
2811,20170909,00시,경기,오산시,토,경상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,65세이상,승용차,경상,비사업용,승용차,승용차,사업용,택시,개인택시,맑음,건조,0,0,2,0,2,219962.0,2
2812,20170909,02시,경기,남양주시,토,경상,차대차,추돌,안전거리 미확보,남,21-30세,승용차,상해없음,여,51-60세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,1,0,3,682993.0,1
2813,20170909,04시,경기,부천시,토,중상,차량단독,공작물충돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,없음,불명,없음,없음,사업용,택시,법인택시,없음,없음,없음,맑음,건조,0,1,0,0,4,841364.0,3
2814,20170909,04시,전북,김제시,토,중상,차대차,측면충돌,안전운전 의무 불이행,여,41-50세,승용차,중상,남,41-50세,화물차,상해없음,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,1,0,0,0,85384.0,3
